fund_id,product_code,team_class_code,class_id,mapping_status,raw_label,fee_type,channel,account_type,retail,eligibility,front_load_fee_text,back_load_fee_text,redemption_fee_text,switch_fee_text,total_fee_pct,distribution_fee_pct,peer_avg_fee_pct,total_fee_and_cost_pct,cost_projection_per_10m,fee_breakdown,source_pages,method,confidence,evidence
FUND000056,KR5110601022,AG,CLASS000737,EXACT_NORMALIZED_MATCH,수수료선취-오프라인-무권유저비용,선취,오프라인,,True,"투자자문업자로부터 투자자문을 받고 그 결과에 따라 펀드매수를 요청하는 등 금융기관 등으로부터 별도의 투자권 유 없이 가입할 수 있으며, 선취판매수 수료가 징구되는 수익증권",납입금액의 0.35% 이내,없음,없음,없음,0.1845,0.007,-,0.1845,"{""1y"":""53"",""2y"":""73"",""3y"":""94"",""5y"":""138"",""10y"":""265""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[17,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.007'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,Ae,CLASS000723,EXACT_NORMALIZED_MATCH,수수료선취-온라인,선취,온라인,,True,온라인 가입자,납입금액의 0.25% 이내,없음,없음,없음,0.2275,0.05,1.01,0.2275,"{""1y"":""48"",""2y"":""72"",""3y"":""98"",""5y"":""152"",""10y"":""309""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[3,16]",cell_grid,1.0,클래스명: 수수료선취-온라인(Ae) | 납입금 액의 0.25% 이내 수수료선취-온라인(Ae) 납입금 액의 0.25% 이내 0.2275 0.05 1.01 0.2275 48 72 98 152 309
FUND000056,KR5110601022,C,CLASS000722,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인,미징구,오프라인,,True,제한 없음,없음,없음,없음,없음,0.5775,0.4,1.58,0.5775,"{""1y"":""59"",""2y"":""115"",""3y"":""163"",""5y"":""278"",""10y"":""606""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[3,16]",cell_grid,1.0,클래스명: 수수료미징구-오프라인(C) | - 수수료미징구-오프라인(C) - 0.5775 0.4 1.58 0.5775 59 115 163 278 606
FUND000056,KR5110601022,C-2,CLASS000731,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-랩,미징구,오프라인,,False,투자매매업자·투자중개업자의 일임형 종합자산관리계좌를 보유한 자 또는 투 자매매업자·투자중개업자의 특정금전신 탁,없음,없음,없음,없음,0.1775,-,-,0.1775,"{""1y"":""18"",""2y"":""37"",""3y"":""57"",""5y"":""99"",""10y"":""221""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[29,27,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.15'), (3, '0.015'), (4, '0.0125'), (5, '0.1775'), (7, '0.1775'), (9, '0.1775')]"
FUND000056,KR5110601022,C-3,CLASS000730,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-고액,미징구,오프라인,,False,납입금액이 5억원 이상인 투자자,없음,없음,없음,없음,0.3775,0.2,-,0.3775,"{""1y"":""38"",""2y"":""79"",""3y"":""121"",""5y"":""212"",""10y"":""471""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[16,27,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.2'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,C-P,CLASS000725,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-개인연금,미징구,오프라인,개인연금,True,"소득세법 제20조의3 및 소득세법시행 령 제40조의2에 따른 연금저축계좌를 통하여 가입할 수 있으며, 판매수수료 가 징구되지 않는 수익증권",없음,없음,없음,없음,0.4825,0.305,-,0.4825,"{""1y"":""49"",""2y"":""101"",""3y"":""155"",""5y"":""271"",""10y"":""603""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[3,16]",cell_grid,1.0,클래스명: 수수료미징구-오프라인-개 인연금(C-P) | - 수수료미징구-오프라인-개 인연금(C-P) - 0.4825 0.305 - 0.4825 49 101 155 271 603
FUND000056,KR5110601022,C-Pe,CLASS000726,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-개인연금,미징구,온라인,개인연금,True,"소득세법 제20조의3 및 소득세법시행 령 제40조의2에 따른 연금저축계좌를 투자매매업자·투자중개업자의 인터넷뱅 킹을 통하여 가입할 수 있으며, 판매수 수료가 징구되지 않는 수익증권",없음,없음,없음,없음,0.3305,0.153,-,0.3305,"{""1y"":""33"",""2y"":""69"",""3y"":""106"",""5y"":""185"",""10y"":""413""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[16,27,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.153'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,CG,CLASS000735,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-무권유저비용,미징구,오프라인,,True,"투자자문업자로부터 투자자문을 받고 그 결과에 따라 펀드매수를 요청하는 등 금융기관 등으로부터 별도의 투자권 유 없이 가입할 수 있으며, 선취판매수 수료가 징구되지 않는 수익증권",없음,없음,없음,없음,0.2055,0.028,-,0.2055,"{""1y"":""21"",""2y"":""43"",""3y"":""66"",""5y"":""115"",""10y"":""256""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[17,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.028'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,CI,CLASS000733,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-고액,미징구,오프라인,,False,납입금액이 100억원 이상인 투자자,없음,없음,없음,없음,0.2075,0.03,-,0.2075,"{""1y"":""21"",""2y"":""43"",""3y"":""66"",""5y"":""116"",""10y"":""259""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[17,27,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.03'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,Cb,CLASS000732,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-보수체감,미징구,오프라인,,True,1년이상 종류 C 가입자,없음,없음,없음,없음,0.5275,0.35,-,0.5275,{},"[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[16,27]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.35'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,Cc,CLASS000734,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-보수체감,미징구,오프라인,,True,1년이상 종류 Cb 가입자,없음,없음,없음,없음,0.4775,0.3,-,0.4775,{},"[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[17,27]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.3'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,Cd,CLASS000736,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-보수체감,미징구,오프라인,,True,1년이상 종류 Cc 가입자,없음,없음,없음,없음,0.4275,0.25,-,0.4275,{},"[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]",[17],detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.25'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,Ce,CLASS000724,EXACT_NORMALIZED_MATCH,수수료미징구-온라인,미징구,온라인,,True,투자매매업자ㆍ투자중개업자의 인터넷 뱅킹을 통하여 가입한 투자자,없음,없음,없음,없음,0.2775,0.1,1.19,0.2775,"{""1y"":""28"",""2y"":""58"",""3y"":""89"",""5y"":""156"",""10y"":""346""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[3,16]",cell_grid,1.0,클래스명: 수수료미징구-온라인(Ce) | - 수수료미징구-온라인(Ce) - 0.2775 0.1 1.19 0.2775 28 58 89 156 346
FUND000056,KR5110601022,Crp,CLASS000727,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,근로자 퇴직급여보장법에 의한 퇴직연 금 가입자,없음,없음,없음,없음,0.4275,0.25,-,0.4275,"{""1y"":""43"",""2y"":""89"",""3y"":""137"",""5y"":""240"",""10y"":""534""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[16,27,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.25'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,Crp-e,CLASS000728,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,근로자 퇴직급여보장법에 의한 퇴직연 금 가입자로서 투자매매업자·투자중개 업자의 인터넷뱅킹을 통한 가입자,없음,없음,없음,없음,0.3025,0.125,-,0.3025,"{""10y"":""378"",""5y"":""170"",""3y"":""97"",""2y"":""63"",""1y"":""31""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[16,27,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.125'), (6, '0.015'), (7, '0.0125')]"
FUND000056,KR5110601022,S-P,CLASS000729,EXACT_NORMALIZED_MATCH,수수료미징구-온라인슈퍼-개인연금,미징구,온라인슈퍼,개인연금,True,"자산운용사의 공동판매채널로서의 역 할 수행을 위해 모든 공모 S클래스(S-T 및 S-P클래스 포함)를 취급하고, 객관적 지표를 기준으로 상품을 노출 및 배열 하는 온라인판매시스템을 통하여 판매 되는 것으로서 소득세법 제20조의3 및 소득세법 시행령 제40조의2에 따른 연 금저축계좌를 통하여 가입할 수 있으며 다른 클래스[가입 자격(기관 및 고액거 래자 등)에 제한이 있는 클래스 제외] 보다 판매보수가 낮고, 판매수수료가 징구되지 않는 집합투자증권",없음,없음,없음,없음,0.2175,0.04,-,0.2175,"{""10y"":""271"",""5y"":""122"",""3y"":""70"",""2y"":""45"",""1y"":""22""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.0125""}]","[16,27,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.04'), (6, '0.015'), (7, '0.0125')]"
FUND000034,KR5111420047,A,CLASS000461,EXACT_NORMALIZED_MATCH,수수료선취-오프라인,선취,오프라인,,True,,납입금액의 0.10% 이내,없음,없음,,0.1736,0.1000,0.34,0.1831,"{""1y"":""29"",""2y"":""48"",""3y"":""69"",""5y"":""114"",""10y"":""246""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[5,35]",cell_grid,1.0,클래스명: 수수료선취- 오프라인(A) | 납입금액의 0.10%이내 납입금액의 0.10%이내 0.1736 0.1000 0.34 0.1831 29 48 69 114 246
FUND000034,KR5111420047,A-E,CLASS000463,EXACT_NORMALIZED_MATCH,수수료선취-온라인,선취,온라인,,True,,납입금액의 0.05% 이내,없음,없음,,0.1236,0.0500,0.25,0.1331,"{""1y"":""19"",""2y"":""33"",""3y"":""48"",""5y"":""80"",""10y"":""176""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[5,35]",cell_grid,1.0,클래스명: 수수료선취- 온라인(A-E) | 납입금액의 0.05%이내 납입금액의 0.05%이내 0.1236 0.0500 0.25 0.1331 19 33 48 80 176
FUND000034,KR5111420047,A2,CLASS000462,EXACT_NORMALIZED_MATCH,수수료선취-오프라인,선취,오프라인,,True,,납입금액의 0.20% 이내,없음,없음,,0.0836,0.0100,0.34,0.0928,"{""1y"":""29"",""2y"":""39"",""3y"":""50"",""5y"":""72"",""10y"":""139""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0021""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[35,37]",detail_table_cross_validated,0.7,"[상세표 보강] [(2, '0.0486'), (3, '0.0100'), (4, '0.0130'), (5, '0.0120'), (6, '0.0836'), (7, '0.0021'), (8, '0.0857'), (9, '0.34'), (10, '0.0928'), (11, '0.0005')]"
FUND000034,KR5111420047,AG,CLASS000472,EXACT_NORMALIZED_MATCH,수수료선취-오프라인-무권유저비용,선취,오프라인,,True,,납입금액의 0.05% 이내,없음,없음,,0.1390,0.0650,-,0.1485,"{""1y"":""20"",""2y"":""36"",""3y"":""53"",""5y"":""89"",""10y"":""196""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[35,37]",detail_table_cross_validated,0.7,"[상세표 보강] [(2, '0.0486'), (3, '0.0650'), (4, '0.0130'), (5, '0.0120'), (6, '0.1390'), (7, '0.0023'), (8, '0.1413'), (10, '0.1485'), (11, '0.0005')]"
FUND000034,KR5111420047,C,CLASS000464,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인,미징구,오프라인,,True,,없음,없음,없음,,0.1870,0.1134,0.40,0.1965,"{""1y"":""20"",""2y"":""41"",""3y"":""63"",""5y"":""111"",""10y"":""253""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[5,35]",cell_grid,1.0,클래스명: 수수료미징구- 오프라인(C) | 없음 없음 0.1870 0.1134 0.40 0.1965 20 41 63 111 253
FUND000034,KR5111420047,C-E,CLASS000465,EXACT_NORMALIZED_MATCH,수수료미징구-온라인,미징구,온라인,,True,,없음,없음,없음,,0.1303,0.0567,0.26,0.1398,"{""1y"":""14"",""2y"":""29"",""3y"":""45"",""5y"":""79"",""10y"":""180""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[5,35]",cell_grid,1.0,클래스명: 수수료미징구- 온라인(C-E) | 없음 없음 0.1303 0.0567 0.26 0.1398 14 29 45 79 180
FUND000034,KR5111420047,C-F,CLASS000466,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-기관,미징구,오프라인,,False,,없음,없음,없음,,0.0936,0.0200,-,0.1030,"{""1y"":""11"",""2y"":""22"",""3y"":""33"",""5y"":""58"",""10y"":""133""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0004""}]","[35,37]",detail_table_cross_validated,0.7,"[상세표 보강] [(2, '0.0486'), (3, '0.0200'), (4, '0.0130'), (5, '0.0120'), (6, '0.0936'), (7, '0.0023'), (8, '0.0959'), (10, '0.1030'), (11, '0.0004')]"
FUND000034,KR5111420047,C-P,CLASS000467,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-개인연금,미징구,오프라인,개인연금,True,,없음,없음,없음,,0.1770,0.1034,-,0.1864,"{""1y"":""19"",""2y"":""39"",""3y"":""60"",""5y"":""106"",""10y"":""240""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[5,35]",cell_grid,1.0,클래스명: 수수료미징구- 오프라인- 개인연금(C-P) | 없음 없음 0.1770 0.1034 - 0.1864 19 39 60 106 240
FUND000034,KR5111420047,C-P2,CLASS000468,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,,없음,없음,없음,,0.1736,0.1000,-,0.1831,"{""1y"":""19"",""2y"":""38"",""3y"":""59"",""5y"":""104"",""10y"":""236""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[5,35]",cell_grid,1.0,클래스명: 투자비용 수수료미징구- 오프라인- 퇴직연금(C-P2) | 없음 없음 0.1736 0.1000 - 0.1831 19 38 59 104 236
FUND000034,KR5111420047,C-P2E,CLASS000471,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,,없음,없음,없음,,0.1236,0.0500,-,0.1331,"{""1y"":""14"",""2y"":""28"",""3y"":""43"",""5y"":""75"",""10y"":""172""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[35,37]",detail_table_cross_validated,0.7,"[상세표 보강] [(2, '0.0486'), (3, '0.0500'), (4, '0.0130'), (5, '0.0120'), (6, '0.1236'), (7, '0.0024'), (8, '0.1260'), (10, '0.1331'), (11, '0.0005')]"
FUND000034,KR5111420047,C-PE,CLASS000470,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-개인연금,미징구,온라인,개인연금,True,,없음,없음,없음,,0.1303,0.0567,-,0.1397,"{""1y"":""14"",""2y"":""29"",""3y"":""45"",""5y"":""79"",""10y"":""180""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[35,37]",detail_table_cross_validated,0.7,"[상세표 보강] [(2, '0.0486'), (3, '0.0567'), (4, '0.0130'), (5, '0.0120'), (6, '0.1303'), (7, '0.0023'), (8, '0.1326'), (10, '0.1397'), (11, '0.0005')]"
FUND000034,KR5111420047,CG,CLASS000473,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-무권유저비용,미징구,오프라인,,True,,없음,없음,없음,,0.1470,0.0740,-,0.1565,"{""1y"":""16"",""2y"":""33"",""3y"":""51"",""5y"":""89"",""10y"":""202""}","[{""label"":""management_fee"",""value"":""0.0486""},{""label"":""trustee_fee"",""value"":""0.0130""},{""label"":""admin_fee"",""value"":""0.0120""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0005""}]","[35,37]",detail_table_cross_validated,0.7,"[상세표 보강] [(2, '0.0486'), (3, '0.0740'), (4, '0.0130'), (5, '0.0120'), (6, '0.1470'), (7, '0.0023'), (8, '0.1493'), (10, '0.1565'), (11, '0.0005')]"
